rsscell1	rsscell2	rsscell3	rsscell4	rsscell5	rsscell6	rsscell7	rsscell8
1525593721170	RSSCELL	LTE	58.59035	16.178396	-1	49	-85
1525593721170	RSSCELL	LTE	58.59035	16.178396	-1	50	-98
1525593721170	RSSCELL	LTE	58.59035	16.178396	-1	293	-83
1525593721170	RSSCELL	LTE	58.59035	16.178396	25729547	339	-87
1525593721170	RSSCELL	LTE	58.59035	16.178396	-1	340	-96
1525593721170	RSSCELL	LTE	58.59035	16.178396	-1	352	-94
1525593721170	RSSCELL	LTE	58.59035	16.178396	-1	383	-84
1525593739375	RSSCELL	LTE	58.590282	16.177961	25729813	49	-85
1525593745873	RSSCELL	LTE	58.59024	16.177965	25729813	49	-85
1525593745873	RSSCELL	LTE	58.59024	16.177965	-1	293	-83
1525593745873	RSSCELL	LTE	58.59024	16.177965	-1	339	-93
1525593745873	RSSCELL	LTE	58.59024	16.177965	-1	383	-94
1525593769984	RSSCELL	LTE	58.590282	16.177958	-1	49	-86
1525593769984	RSSCELL	LTE	58.590282	16.177958	-1	50	-101
1525593769984	RSSCELL	LTE	58.590282	16.177958	25730079	293	-85
1525593769984	RSSCELL	LTE	58.590282	16.177958	-1	339	-94
1525593769984	RSSCELL	LTE	58.590282	16.177958	-1	383	-87
1525593782576	RSSCELL	LTE	58.59028	16.177935	-1	49	-82
1525593782576	RSSCELL	LTE	58.59028	16.177935	25730079	293	-85
1525593782576	RSSCELL	LTE	58.59028	16.177935	-1	339	-95
1525593782576	RSSCELL	LTE	58.59028	16.177935	-1	383	-96
1525593800378	RSSCELL	LTE	58.590294	16.177769	-1	49	-80
1525593800378	RSSCELL	LTE	58.590294	16.177769	25730079	293	-84
1525593800378	RSSCELL	LTE	58.590294	16.177769	-1	339	-94
1525593800378	RSSCELL	LTE	58.590294	16.177769	-1	383	-93
1525593802397	RSSCELL	LTE	58.590286	16.177729	-1	49	-80
1525593802397	RSSCELL	LTE	58.590286	16.177729	25730079	293	-84
1525593802397	RSSCELL	LTE	58.590286	16.177729	-1	339	-94
1525593802397	RSSCELL	LTE	58.590286	16.177729	-1	383	-93
1525593804636	RSSCELL	LTE	58.590267	16.177662	-1	49	-81
1525593804636	RSSCELL	LTE	58.590267	16.177662	-1	50	-95
1525593804636	RSSCELL	LTE	58.590267	16.177662	25730079	293	-86
1525593804636	RSSCELL	LTE	58.590267	16.177662	-1	339	-99
1525593804636	RSSCELL	LTE	58.590267	16.177662	-1	383	-88
